CODIGO_MACROPROYECTO,MACRO_PROYECTO,CATEGORIA,FECHA,TIPO_DE_PRESUPUESTO,UNIDADES,PESOS
GPR2217,Parque Heredia,Actual,5/1/2024,Financiero,20,3242553800.00
GPR2217,Parque Heredia,Futuras Etapas,5/1/2024,Financiero,0,0.00
GPR2219,Casablanca - Rionegro,Categoria 2,5/1/2024,Financiero,0,0.00
GPR2219,Casablanca - Rionegro,Categoria 2,5/1/2024,Financiero,0,0.00
GPR1940,Ciudad Verde,Actual,5/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,5/1/2024,Financiero,9,4767814400.27
GPR1943,San Antonio,Actual,5/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,5/1/2024,Financiero,0,0.00
GPR1914,Otoño,Actual,5/1/2024,Financiero,11,6277064220.18
GPR1921,Las Huerta de Cajica,Futuras Etapas,5/1/2024,Financiero,8,5640608000.00
GPR1913,Bosque,Futuras Etapas,5/1/2024,Financiero,0,0.00
GPR1913,Bosque,Futuras Etapas,5/1/2024,Financiero,60,9187334902.76
GPR2309,Colsubsidio mz9,Categoria 1,5/1/2024,Financiero,10,5000000000.00
GPR1910,Empresarial ,Actual,5/1/2024,Financiero,0,0.00
GPR1917,Empresarial ,Actual,5/1/2024,Financiero,0,0.00
GPR1943,San Antonio,Actual,5/1/2024,Financiero,26,3804216000.00
GPR1952,Santa Cruz,Actual,5/1/2024,Financiero,0,0.00
GPR1908,Alejandria,Actual,5/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,5/1/2024,Financiero,12,3579659480.56
GPR1922,Parque Heredia,Actual,5/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Actual,5/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,5/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,5/1/2024,Financiero,5,817146397.14
GPR1914,Otoño,Actual,5/1/2024,Financiero,0,0.00
GPR1914,Empresarial ,Actual,5/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,5/1/2024,Financiero,0,0.00
GPR2218,Jardines del rio ,Categoria 1,5/1/2024,Financiero,6,6328218777.78
GPR1921,Las Huerta de Cajica,Actual,5/1/2024,Financiero,0,0.00
GPR1921,Las Huerta de Cajica,Actual,5/1/2024,Financiero,10,4879951735.29
GPR2208,Jardines de Fontanar,Actual,5/1/2024,Financiero,10,5812229156.50
GPR1921,Las Huerta de Cajica,Futuras Etapas,5/1/2024,Financiero,0,0.00
GPR1973,La Felicidad,Actual,5/1/2024,Financiero,15,8497045790.25
GPR1973,La Felicidad,Actual,5/1/2024,Financiero,7,6228249678.16
GPR1973,La Felicidad,Actual,5/1/2024,Financiero,10,6684782608.70
GPR1969,Lomas Cúcuta,Categoria 2,5/1/2024,Financiero,0,0.00
GPR1936,Sauces,Lanzamiento,5/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,5/1/2024,Financiero,0,0.00
GPR1921,Las Huerta de Cajica,Futuras Etapas,5/1/2024,Financiero,12,5380684734.38
GPR1902,Alameda del Río,Futuras Etapas,5/1/2024,Financiero,9,3673440000.00
GPR1914,Otoño,Actual,5/1/2024,Financiero,0,0.00
GPR1914,Empresarial ,Actual,5/1/2024,Financiero,0,0.00
GPR1950,llano alto/Juanambu,Actual,5/1/2024,Financiero,0,0.00
GPR1950,llano alto/Juanambu,Actual,5/1/2024,Financiero,0,0.00
GPR2128,Santa Cruz,Actual,5/1/2024,Financiero,30,3685165311.34
GPR2128,Santa Cruz,Futuras Etapas,5/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,5/1/2024,Financiero,20,4145750100.00
GPR1902,Alameda del Río,Futuras Etapas,5/1/2024,Financiero,0,0.00
GPR1939,Las Palmas - Girardot,Actual,5/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,5/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,5/1/2024,Financiero,0,0.00
GPR2316,Maria Auxiliadora,Categoria 2,5/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Futuras Etapas,5/1/2024,Financiero,0,0.00
GPR2004,Mirador de la cienaga ,Actual,5/1/2024,Financiero,0,0.00
GPR2201,Monterivera,Actual,5/1/2024,Financiero,4,4621847824.24
GPR1902,Alameda del Río,Actual,5/1/2024,Financiero,0,0.00
GPR2401,Mirador de la cienaga ,Categoria 2,5/1/2024,Financiero,0,0.00
GPR1947,Valparaiso,Actual,5/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,5/1/2024,Financiero,4,3469625844.87
GPR1936,Sauces,Actual,5/1/2024,Financiero,0,0.00
GPR1914,Otoño,Actual,5/1/2024,Financiero,11,5743652849.74
GPR1923,Serena del Mar,Actual,5/1/2024,Financiero,8,3718699186.99
GPR1939,Las Palmas - Girardot,Actual,5/1/2024,Financiero,0,0.00
GPR1950,llano alto/Juanambu,Categoria 1,5/1/2024,Financiero,0,0.00
GPR1971,llano alto/Juanambu,Categoria 1,5/1/2024,Financiero,40,4176000000.00
GPR2004,Mirador de la cienaga ,Actual,5/1/2024,Financiero,0,0.00
GPR1975,Ciudadela del Portal,Actual,5/1/2024,Financiero,0,0.00
GPR2109,Paseo del Parque,Actual,5/1/2024,Financiero,10,2343500800.80
GPR2109,Paseo del Parque,Actual,5/1/2024,Financiero,25,6578021307.66
GPR1949,Hacienda RosaBlanca Y Buque,Actual,5/1/2024,Financiero,23,3961426953.30
GPR1949,Hacienda RosaBlanca Y Buque,Actual,5/1/2024,Financiero,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,5/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Actual,5/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,5/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,5/1/2024,Financiero,0,0.00
GPR1930,Ponte Verdi,Actual,5/1/2024,Financiero,0,0.00
PES2117,Portal de Norte,Categoria 2,5/1/2024,Financiero,0,0.00
PES2117,Portal de Norte,Categoria 2,5/1/2024,Financiero,0,0.00
GPR1975,Ciudadela del Portal,Futuras Etapas,5/1/2024,Financiero,50,9396000000.00
GPR1916,Granada,Actual,5/1/2024,Financiero,7,1396844547.06
GPR1913,Bosque,Futuras Etapas,5/1/2024,Financiero,0,0.00
GPR1913,Bosque,Futuras Etapas,5/1/2024,Financiero,5,6175000000.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,5/1/2024,Financiero,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,5/1/2024,Financiero,12,3948684000.00
GPR2107,Proscenio,Categoria 1,5/1/2024,Financiero,2,10280373831.78
GPR1933,Refugio del valle ,Actual,5/1/2024,Financiero,1,1720285045.50
GPR1916,Granada,Actual,5/1/2024,Financiero,0,0.00
GPR1916,Granada,Actual,5/1/2024,Financiero,0,0.00
GPR2013,Las Huerta de Cajica,Actual,5/1/2024,Financiero,12,3100000000.00
GPR1936,Sauces,Actual,5/1/2024,Financiero,0,0.00
GPR2218,Jardines del rio ,Categoria 1,5/1/2024,Financiero,10,7633736695.91
GPR1925,Valle de Luna ,Actual,5/1/2024,Financiero,5,5099024809.78
ADM2318,San Bernardo,Categoria 2,5/1/2024,Financiero,0,0.00
GPR2301,Hacienda RosaBlanca Y Buque,Actual,5/1/2024,Financiero,4,4604521230.77
GPR1916,Granada,Actual,5/1/2024,Financiero,0,0.00
GPR2003,Senderos de Modelia,Actual,5/1/2024,Financiero,0,0.00
GPR1975,Ciudadela del Portal,Actual,5/1/2024,Financiero,0,0.00
GPR1918,Serrania de los Nogales ,Actual,5/1/2024,Financiero,0,0.00
GPR2307,Lote Fan,Categoria 2,5/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Actual,5/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Futuras Etapas,5/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Futuras Etapas,5/1/2024,Financiero,0,0.00
GPR1929,Valle de Luna ,Actual,5/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,5/1/2024,Financiero,0,0.00
GPR1952,Santa Cruz,Actual,5/1/2024,Financiero,0,0.00
GPR1927,Valle de Luna ,Actual,5/1/2024,Financiero,0,0.00
GPR1923,Serena del Mar,Actual,5/1/2024,Financiero,10,3643835616.44
GPR1914,Otoño,Actual,5/1/2024,Financiero,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,5/1/2024,Financiero,9,3772422581.25
GPR2308,Las Palmas - Girardot,Actual,5/1/2024,Financiero,23,3742836000.00
GPR2128,Santa Cruz,Actual,5/1/2024,Financiero,0,0.00
GPR1923,Serena del Mar,Actual,5/1/2024,Financiero,0,0.00
GPR2213,Puente Largo,Categoria 1,5/1/2024,Financiero,10,6311595345.35
GPR2128,Santa Cruz,Actual,5/1/2024,Financiero,20,3641180000.00
GPR1943,San Antonio,Actual,5/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Actual,5/1/2024,Financiero,0,0.00
GPR2209,Bella Suiza,Actual,5/1/2024,Financiero,5,4688379708.48
GPR1916,Granada,Actual,5/1/2024,Financiero,0,0.00
GPR1939,Las Palmas - Girardot,Actual,5/1/2024,Financiero,0,0.00
GPR1951,,Actual,5/1/2024,Financiero,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,5/1/2024,Financiero,0,0.00
GPR2005,Valle de Luna ,Actual,5/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,5/1/2024,Financiero,0,0.00
GPR2109,Empresarial ,Actual,5/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,5/1/2024,Financiero,0,0.00
GPR1972,Granada,Actual,5/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,5/1/2024,Financiero,0,0.00
GPR1912,Boreal ,Actual,5/1/2024,Financiero,0,0.00
